Date,local_price,dollar_ex,dollar_price,dollar_ppp,dollar_valuation,dollar_adj_valuation,euro_adj_valuation,sterling_adj_valuation,yen_adj_valuation,yuan_adj_valuation
2022-07-31,4600.0,1313.45,3.50222695953405,893.2038834951452,-31.996,-24.923,-27.929,-20.018,30.302,-12.945
2022-01-31,4600.0,1205.5,3.81584404811282,791.7383820998288,-34.323,-15.561,-18.422,-14.529,21.318,-19.395
2021-07-31,4600.0,1150.35,3.99878297909332,814.1592920353982,-29.225,-7.765,-15.527,-8.698,21.981,-7.416
2021-01-31,4500.0,1097.35,4.10078826263271,795.0530035335695,-27.500000000000004,-4.0,-14.8,1.9,18.6,-6.3
2020-07-31,4500.0,1200.95,3.74703359840127,788.0910683012269,-34.378,-14.499999999999998,-16.1,-4.1000000000000005,9.4,-8.5
2020-01-31,4500.0,1156.1,3.89239685148344,793.6507936507944,-31.351000000000003,-11.9,-9.4,-3.9,16.1,-3.8
2019-07-31,4500.0,1180.55,3.811782643683,783.97212543554,-33.6,-13.3,-10.2,2.6,15.6,-1.7
2019-01-31,4500.0,1118.6,4.0228857500447,806.45161290323,-27.9,-3.7,-6.1,9.7,22.6,0.2
2018-07-31,4500.0,1116.0,4.0322580645161,816.69691470054,-26.8,-3.4,-8.1,5.4,25.7,0.3
2018-01-31,4400.0,1069.25,4.1150339022679,833.33333333333,-22.063751850986,3.2534054862866,-7.8682486188423,5.852682115241,34.602193941651,2.5393767324013
2017-07-31,4400.0,1144.65,3.8439697724195,830.18867924528,-27.472268444915,-5.568742037698,-6.9857692837969,9.7088711960287,28.27187440979,4.4237041024623
2017-01-31,4400.0,1196.45,3.6775460738017,869.5652173913,-27.321223837912,-4.2989474177429,-2.4954582025994,16.73815000923,19.518861548697,2.3280606574889
2016-07-31,4400.0,1140.95,3.8564354266182,873.01587301587,-23.483424075036,0.24122307488741,-1.3991689664706,15.455142854943,17.614971349519,9.6400030600977
2016-01-31,4300.0,1197.75,3.5900647046546,872.21095334686,-27.179214915729,-6.0349043443393,1.6533775322336,1.6447307118208,25.567439533387,3.7605471945643
2015-07-31,4300.0,1143.5,3.7603847835592,897.70354906054,-21.495098464316,-0.83106481466726,3.7509814027718,-2.1351222247414,36.257178021264,9.3597015395477
2015-01-31,4100.0,1083.3,3.7847318379027,855.94989561587,-20.986809229589,2.5060512481602,1.1350214360838,-0.58821142986371,37.018152025191,8.0846254908481
2014-07-31,4100.0,1023.75,4.004884004884,855.05735140772,-16.477914392409,11.438803053768,-5.8819663464762,-3.3688787916167,40.095701813235,19.043886852374
2014-01-31,3700.0,1067.3,3.4666916518317,800.14417012074,-25.030996896773,-0.066911424038163,-14.224335957704,-9.2897084317134,51.711030329562,-1.2554878673274
2013-07-31,3900.0,1135.7,3.4340054591882,855.8888076079,-24.637773390165,-1.5875155295713,-10.885062476513,1.9500812507262,37.164447709283,5.215353060058
2013-01-31,3700.0,1085.475,3.4086459844768,847.1867770172,-21.952437686985,1.7121271674665,-15.634655399138,-4.3713699764938,23.623436110319,6.1384844689547
2012-07-31,3700.0,1151.0,3.2145960034752,854.99711149624,-25.717018983819,-1.2392176378236,-11.066173452902,-7.9647963858172,0.14000081530019,4.9657891420789
2012-01-31,3700.0,1158.75,3.19309600863,881.535873745,-23.92354919137,2.7263203505305,-12.463269170595,0.5345330000271,-0.85449472006563,3.0930248903581
2011-07-31,3700.0,1056.2,3.503124408256,910.20910209102,-13.82227777968,20.605641661343,-11.519585561284,10.937961077155,14.329928887234,16.726946347475
2010-07-31,3400.0,1204.45,2.8228652081863,910.71428571429,-24.387539066438,,,,,
2010-01-31,3400.0,1140.5,2.9811486190267,949.72067039106,-16.727692205957,,,,,
2009-07-31,3400.0,1314.5,2.586534804108,952.38095238095,-27.548044702856,,,,,
2008-06-30,3200.0,1018.05,3.1432640832965,896.35854341737,-11.953387022507,,,,,
2007-06-30,2900.0,922.5,3.1436314363144,850.43988269795,-7.8113948294908,,,,,
2007-01-31,2900.0,940.15,3.0846141573153,900.62111801242,-4.2045292759217,,,,,
2006-05-31,2500.0,952.4,2.62494750105,806.45161290323,-15.324274159678,,,,,
2006-01-31,2500.0,977.45,2.5576755844289,793.65079365079,-18.803949700671,,,,,
2005-06-30,2500.0,1005.5,2.4863252113376,816.99346405229,-18.747542113149,,,,,
2004-05-31,3200.0,1177.0,2.72,1103.4482758621,-6.2490844637155,,,,,
2003-04-30,3300.0,1220.0,2.63,1217.7121771218,-0.18752646542859,,,,,
2002-04-30,3100.0,1304.0,2.36,1244.9799196787,-4.5260797792397,,,,,
2001-04-30,3000.0,1325.0,2.27,1181.1023622047,-10.860199078889,,,,,
2000-04-30,3000.0,1108.0,2.71,1195.219123506,7.8717620492758,,,,,
