implied_volatility,open_interest,break_even_price,day_close,day_high,last_updated,day_low,day_open,day_change_percent,day_change,previous_close,day_volume,day_vwap,contract_type,exercise_style,expiration_date,shares_per_contract,strike_price,option_symbol,delta,gamma,theta,vega,ask,ask_size,bid,bid_size,quote_last_updated,midpoint,conditions,exchange,price,sip_timestamp,size,change_to_break_even,underlying_last_updated,underlying_price,underlying_ticker
0.6366635118951977,0,23.725,,,,,,,,,,,put,american,2023-08-04,100,28.0,,-0.7390634389697375,0.07308274528080327,-0.020933675264709958,0.025292253839328913,4.75,39,3.8,130,,4.275,,,,,,-0.595,,,
0.6367573383827254,69,25.575,,,1.687896e+18,,,,,5.55,,,call,american,2023-10-20,100,19.0,,0.8237153082235888,0.03092559131718826,-0.01204971333409165,0.03879070698370903,6.95,238,6.2,50,,6.575,[209],313.0,5.55,1.687889405131e+18,1.0,1.255,,,
0.6368138870071288,1498,26.23,,,1.6881552e+18,,,,,0.23,,,call,american,2023-07-07,100,26.0,,0.21450150702193183,0.15226087603344898,-0.05072584131286563,0.008379849045836127,0.24,39,0.22,10,,0.23,[227],323.0,0.23,1.6881551752893558e+18,8.0,1.91,,,
0.6371563398009071,2548,27.78,,,1.6881552e+18,,,,,1.65,,,call,american,2023-08-18,100,26.25,,0.4239336521185427,0.07120570675688159,-0.024662280914783313,0.036105488374555295,1.64,373,1.42,11,,1.53,[209],325.0,1.65,1.6881415449511347e+18,1.0,3.46,,,
0.6372969106125856,485,28.825,,,1.6881552e+18,,,,,5.0,,,call,american,2024-01-19,100,23.75,,0.6347625530793182,0.03311482237227473,-0.012381317843990264,0.06743478419390349,5.35,85,4.8,11,,5.075,[209],303.0,5.0,1.688155067825674e+18,1.0,4.505,,,
0.6383463075431746,4,23.925,,,1.6872912e+18,,,,,4.25,,,put,american,2023-07-21,100,27.5,,-0.7747612571029611,0.0864868834434523,-0.025457927525774866,0.015942929061744094,3.8,32,3.35,600,,3.575,[209],316.0,4.25,1.687278339106e+18,1.0,-0.395,,,
0.6387129594387023,37,27.25,,,1.6881552e+18,,,,,1.3,,,call,american,2023-08-04,100,26.0,,0.4098617726893981,0.0840645207322781,-0.02901471871503831,0.030258432634660756,1.41,130,1.09,85,,1.25,[232],308.0,1.3,1.6881531165774019e+18,2.0,2.93,,,
0.638873601069151,575,53.055,,,1.6881552e+18,,,,,2.9,,,call,american,2025-01-17,100,50.0,,0.34078020368805384,0.01887988486452033,-0.007045896566104542,0.11086027854007761,3.3,1,2.81,2,,3.055,[209],301.0,2.9,1.6881539079179008e+18,1.0,28.735,,,
0.6390729255228846,43,20.305,,,1.6881552e+18,,,,,0.16,,,put,american,2023-07-21,100,20.5,,-0.10522504458756964,0.05124664850100936,-0.016583088713573887,0.008933456038932449,0.22,71,0.17,82,,0.195,[232],308.0,0.16,1.6881334775766925e+18,1.0,-4.02,,,
0.6399281977161209,1464,28.725,,,1.6881552e+18,,,,,3.8,,,call,american,2023-11-17,100,25.0,,0.5698913921635927,0.0414801284132612,-0.015209282118904216,0.05853018335155371,3.95,285,3.5,133,,3.725,[209],313.0,3.8,1.6881540640222633e+18,1.0,4.405,,,
0.6401944442370665,16,19.325,,,1.6879824e+18,,,,,0.22,,,put,american,2023-07-28,100,19.5,,-0.08320290730117617,0.036563747430333436,-0.011843759618840639,0.010059363755593676,0.26,169,0.09,189,,0.175,[209],303.0,0.22,1.687963006698e+18,15.0,-5.0,,,
0.6405617974948129,88,24.75,,,1.6868592e+18,,,,,20.0,,,call,american,2025-01-17,100,5.0,,0.9937060622151952,0.0009111665213802579,-0.0009204997724642454,0.005086177911400338,22.0,176,17.5,214,,19.75,[209],300.0,20.0,1.686843038088e+18,1.0,0.43,,,
0.6407004696829357,68,34.625,,,1.687896e+18,,,,,4.15,,,call,american,2024-06-21,100,30.0,,0.5225807894255954,0.02624502088396587,-0.009917740676578133,0.10012130032660245,5.1,422,4.15,576,,4.625,[209],303.0,4.15,1.687881042241e+18,3.0,10.305,,,
0.6407642850994457,647,21.865,,,1.6881552e+18,,,,,1.63,,,put,american,2023-08-18,100,23.75,,-0.4055704452809459,0.07023154416685132,-0.021757937634159924,0.033936640374241746,1.99,23,1.78,153,,1.885,[232],312.0,1.63,1.688146471954332e+18,5.0,-2.46,,,
0.6409705329315921,355,30.4,,,1.6881552e+18,,,,,4.53,,,call,american,2024-01-19,100,26.25,,0.554772487209191,0.034287690180905876,-0.012758932029110633,0.0717224475821412,4.35,328,3.95,18,,4.15,[227],323.0,4.53,1.6881328757263736e+18,5.0,6.08,,,
0.6411327915241855,1103,27.775,,,1.6878096e+18,,,,,4.45,,,call,american,2023-12-15,100,22.5,,0.6734371323534929,0.034430588475986006,-0.013048077848136217,0.05969468339906723,5.6,65,4.95,128,,5.275,[209],315.0,4.45,1.687800338334e+18,1.0,3.455,,,
0.641307782486499,73,41.95,,,1.6867728e+18,,,,,5.14,,,call,american,2025-01-17,100,37.0,,0.48920228207511285,0.02051196950026867,-0.007883505123030984,0.12001704537246795,5.75,479,4.15,94,,4.95,[232],312.0,5.14,1.686750260359e+18,2.0,17.63,,,
0.6423924513109407,1397,26.625,,,1.6881552e+18,,,,,6.7,,,call,american,2023-12-15,100,20.0,,0.764496650725782,0.02947985039004758,-0.011552248583312103,0.04854682950091168,7.0,168,6.25,44,,6.625,[209],322.0,6.7,1.6881401007392632e+18,1.0,2.305,,,
0.642656203782757,0,19.245,,,1.6881552e+18,,,,,0.21,,,put,american,2023-08-04,100,19.5,,-0.10322362338907155,0.03854267094229116,-0.01252333147869266,0.011319293641672536,0.34,155,0.17,67,,0.255,[209],313.0,0.21,1.688141961340819e+18,1.0,-5.07,,,
0.643055737682614,4092,29.6,,,1.6881552e+18,,,,,4.74,,,call,american,2024-01-19,100,25.0,,0.5945947146164108,0.033804513510104744,-0.012743330112766887,0.06958836520184394,4.85,116,4.35,66,,4.6,[227],312.0,4.74,1.6881529004775652e+18,1.0,5.28,,,
0.6430667540229469,1011,26.3,,,1.6880688e+18,,,,,5.65,,,call,american,2023-10-20,100,21.0,,0.7376656610437432,0.03846749570449461,-0.014672564922009053,0.041292771764241995,5.6,468,5.0,115,,5.3,[209],315.0,5.65,1.6880655949405668e+18,2.0,1.98,,,
0.6434919061816601,12,23.485,,,1.6881552e+18,,,,,2.7,,,put,american,2023-07-28,100,26.5,,-0.653774608529734,0.08947566958759692,-0.02741369184895788,0.023811732090952012,3.3,121,2.73,272,,3.015,[209],315.0,2.7,1.6881355189371502e+18,1.0,-0.835,,,
0.6436571699375631,83,27.195,,,1.6881552e+18,,,,,0.71,,,call,american,2023-07-21,100,26.5,,0.31553829269670153,0.09841825834926034,-0.03401770360622545,0.02054278399759738,0.75,301,0.64,304,,0.695,[233],302.0,0.71,1.6881543165108995e+18,1.0,2.875,,,
0.645327741962328,153,31.525,,,1.6881552e+18,,,,,6.6,,,call,american,2024-07-19,100,25.0,,0.6435778391538022,0.02347946492516815,-0.009255696649134008,0.09216030111060931,7.4,539,5.65,675,,6.525,[209],304.0,6.6,1.6881350014861914e+18,4.0,7.205,,,
0.6454225527907701,690,24.5,,,1.6881552e+18,,,,,3.81,,,call,american,2023-07-14,100,21.0,,0.9027892036927512,0.05916097128178256,-0.022531862880979553,0.007288156604114359,3.7,44,3.3,32,,3.5,[232],323.0,3.81,1.6881387544324045e+18,2.0,0.18,,,
0.6461692349321507,252,27.425,,,1.6881552e+18,,,,,1.09,,,call,american,2023-07-28,100,26.5,,0.35126958233291805,0.08807058493878805,-0.030867375346705847,0.02387528554182158,1.04,265,0.81,171,,0.925,[209],303.0,1.09,1.6881347072122412e+18,1.0,3.105,,,
0.6465059917833678,12,36.45,,,1.6880688e+18,,,,,5.2,,,call,american,2024-07-19,100,32.0,,0.49738204443550704,0.025031306134528156,-0.009609459211068514,0.09397666484370078,4.95,184,3.95,470,,4.45,[209],316.0,5.2,1.6880476080748047e+18,1.0,12.13,,,
0.6470209369046837,42,24.015,,,1.687896e+18,,,,,3.91,,,put,american,2023-07-14,100,27.0,,-0.7893502516325033,0.10134670329121077,-0.03130984409741904,0.01268000772349405,3.3,34,2.67,160,,2.985,[227],302.0,3.91,1.687878004835e+18,1.0,-0.305,,,
0.6473196195949429,59,28.175,,,1.6880688e+18,,,,,4.52,,,call,american,2023-11-17,100,24.0,,0.6100362504610151,0.04024774506132907,-0.015184360757067451,0.05704668820576079,4.45,264,3.9,62,,4.175,[232],312.0,4.52,1.6880509725776765e+18,1.0,3.855,,,
0.6481528275145831,37,24.275,,,1.6881552e+18,,,,,2.9,,,put,american,2023-07-07,100,27.5,,-0.9351152553841536,0.06926253221047823,-0.01997834411734687,0.003237161283481455,3.4,20,3.05,320,,3.225,[209],304.0,2.9,1.6881536192969006e+18,1.0,-0.045,,,
0.6485547659620543,7,24.575,,,1.6881552e+18,,,,,5.48,,,call,american,2023-07-28,100,19.5,,0.9146600318312329,0.03676915191541725,-0.014918690563286652,0.010061667770559148,5.55,82,4.6,88,,5.075,[233],309.0,5.48,1.688152692192111e+18,1.0,0.255,,,
0.648747274604849,1,18.795,,,1.6878096e+18,,,,,0.3,,,put,american,2023-08-04,100,19.0,,-0.08458104033603048,0.032558033709591275,-0.010796866250358014,0.01111085069302273,0.31,70,0.1,64,,0.205,[209],313.0,0.3,1.687799141707e+18,1.0,-5.52,,,
0.6507410504498907,147,26.775,,,1.6880688e+18,,,,,5.25,,,call,american,2023-10-20,100,22.0,,0.6924743375950444,0.040800551817308205,-0.01570635629678235,0.04856841822791214,5.05,379,4.5,5,,4.775,[209],316.0,5.25,1.6880603994631153e+18,1.0,2.455,,,
0.6511317321260048,18,43.75,,,1.6880688e+18,,,,,3.35,,,call,american,2024-10-18,100,40.0,,0.4141308125403335,0.021684967928059466,-0.008405461316705793,0.11743306079309473,5.4,173,2.1,801,,3.75,[209],312.0,3.35,1.6880573538979185e+18,1.0,19.43,,,
0.6517584945866414,41,23.6,,,1.6879824e+18,,,,,3.6,,,put,american,2023-07-28,100,27.0,,-0.6902946284473442,0.0846009848168928,-0.026335597636359603,0.02398072702738879,3.7,107,3.1,255,,3.4,[209],313.0,3.6,1.687970880094e+18,2.0,-0.72,,,
0.652103783949354,44,24.675,,,1.6881552e+18,,,,,8.97,,,call,american,2023-09-15,100,16.0,,0.9460951768703878,0.015305696800328757,-0.007270053514754802,0.01482860228816915,9.15,186,8.2,88,,8.675,[232],308.0,8.97,1.688140492310228e+18,2.0,0.355,,,
0.6521845792819291,66,35.625,,,1.6873776e+18,,,,,4.35,,,call,american,2024-04-19,100,32.0,,0.45671707011807683,0.02810276003915782,-0.010786340845607758,0.08361261348987824,4.05,418,3.2,475,,3.625,[209],301.0,4.35,1.687356540661e+18,1.0,11.305,,,
0.652257581349395,834,26.65,,,1.6881552e+18,,,,,3.96,,,call,american,2023-09-15,100,23.0,,0.6449018055070711,0.05191688558723543,-0.019594635536755715,0.04160770216228068,3.9,404,3.4,240,,3.65,[232],322.0,3.96,1.6881429649087114e+18,1.0,2.33,,,
0.6526826502276674,27,36.25,,,1.6872912e+18,,,,,3.65,,,call,american,2024-06-21,100,32.0,,0.48786971572347415,0.0257084896125886,-0.010000730072765059,0.09089296698053277,4.75,443,3.75,497,,4.25,[219],312.0,3.65,1.687276149602e+18,1.0,11.93,,,
0.652724462172277,346,27.275,,,1.687896e+18,,,,,3.65,,,call,american,2023-10-20,100,23.0,,0.6470454187475044,0.04280856980204424,-0.01640321560475959,0.049915280291451154,4.55,415,4.0,41,,4.275,[232],308.0,3.65,1.687892329666e+18,4.0,2.955,,,
0.6536322131116189,111,20.405,,,1.6881552e+18,,,,,0.07,,,put,american,2023-07-14,100,20.5,,-0.06825188072129591,0.04481315468397784,-0.015273400781136181,0.007183944828560654,0.12,27,0.07,8,,0.095,[232],308.0,0.07,1.6881517022005875e+18,10.0,-3.91,,,
0.6538035565129858,191,34.075,,,1.6881552e+18,,,,,4.2,,,call,american,2024-04-19,100,30.0,,0.4982513465330194,0.02854973118708917,-0.011068690627714817,0.09187716623704384,4.45,429,3.7,518,,4.075,[209],316.0,4.2,1.6881431150376456e+18,1.0,9.755,,,
0.6540766571132877,0,37.3,,,1.6862544e+18,,,,,3.86,,,call,american,2024-10-18,100,32.0,,0.5334646901170239,0.022284568191293735,-0.008872360007680675,0.10229448880312215,6.65,319,3.95,929,,5.3,[232],312.0,3.86,1.686243824107e+18,3.0,12.98,,,
0.6541058309333332,1,24.775,,,1.6872912e+18,,,,,3.53,,,call,american,2023-07-21,100,21.5,,0.8180186334312634,0.07244156829244917,-0.02742753879700281,0.013798708696502807,3.55,449,3.0,32,,3.275,[232],312.0,3.53,1.687269538123e+18,1.0,0.455,,,
0.6546082614301572,245,29.45,,,1.6881552e+18,,,,,3.6,,,call,american,2023-11-17,100,26.0,,0.5338572342045298,0.04075023710060358,-0.015514313688021126,0.059891115287080424,3.65,183,3.25,53,,3.45,[233],309.0,3.6,1.6881369919323103e+18,1.0,5.13,,,
0.6550892183999758,325,28.3,,,1.6880688e+18,,,,,5.65,,,call,american,2024-01-19,100,22.5,,0.6774241359182497,0.030471042121873106,-0.012123797191992159,0.06509888093460688,6.1,549,5.5,45,,5.8,[209],301.0,5.65,1.6880618544499233e+18,2.0,3.98,,,
0.6554101394372435,41,28.015,,,1.6881552e+18,,,,,1.09,,,call,american,2023-08-04,100,27.0,,0.34436137089384816,0.07657051823421895,-0.0276902179672571,0.027079749883331797,1.12,84,0.91,54,,1.015,[227],323.0,1.09,1.6881515563043717e+18,2.0,3.695,,,
0.655719286049367,995,22.385,,,1.6881552e+18,,,,,2.45,,,put,american,2023-08-18,100,25.0,,-0.49149127503970524,0.07075340713809602,-0.022654614135355487,0.03498846100409632,2.69,1,2.54,37,,2.615,[232],322.0,2.45,1.6881534763138693e+18,1.0,-1.93,,,
0.6558376359421522,739,29.225,,,1.6881552e+18,,,,,4.44,,,call,american,2023-12-15,100,25.0,,0.5836835109690639,0.03668275078626438,-0.014214728451306386,0.06368952420934974,4.55,407,3.9,16,,4.225,[209],325.0,4.44,1.6881419958853466e+18,5.0,4.905,,,
0.6562520482488093,5876,19.845,,,1.6881552e+18,,,,,0.14,,,put,american,2023-07-21,100,20.0,,-0.08419181283108501,0.041874574031506503,-0.014312623636966204,0.008799256437011528,0.16,9,0.15,3,,0.155,[219],304.0,0.14,1.6881529523159841e+18,3.0,-4.48,,,
0.6565226015401208,2,24.525,,,1.6881552e+18,,,,,5.95,,,call,american,2023-07-28,100,19.0,,0.9346018395745346,0.029715140365761353,-0.012768801836412139,0.009907477762486456,6.0,78,5.05,76,,5.525,[232],308.0,5.95,1.688146016860413e+18,2.0,0.205,,,
0.656619043770081,1119,28.74,,,1.6881552e+18,,,,,1.24,,,call,american,2023-08-18,100,27.5,,0.3557215306948276,0.06500808805047027,-0.02376096708066224,0.03247737201994706,1.33,489,1.15,238,,1.24,[209],325.0,1.24,1.68815396959645e+18,7.0,4.42,,,
0.6567704924011795,289,23.795,,,1.6881552e+18,,,,,2.96,,,put,american,2023-07-21,100,27.0,,-0.7290996981538438,0.092558595616367,-0.029459643796104808,0.020472890956843303,3.45,157,2.96,9,,3.205,[209],313.0,2.96,1.6881524030185272e+18,1.0,-0.525,,,
0.6572991710138192,264,18.43,,,1.6881552e+18,,,,,0.33,,,put,american,2023-08-18,100,18.75,,-0.10466958614628938,0.032157039697808316,-0.010871311577347434,0.019620175981251143,0.39,322,0.25,483,,0.32,[232],312.0,0.33,1.688155072577335e+18,3.0,-5.89,,,
0.6584666922080831,112,30.05,,,1.6878096e+18,,,,,3.2,,,call,american,2023-12-15,100,26.25,,0.5413855605557487,0.036865282031603004,-0.014298825597331753,0.06559904417620438,4.1,278,3.5,6,,3.8,[209],313.0,3.2,1.687801953282e+18,5.0,5.73,,,
0.6596210311949706,1214,29.02,,,1.6880688e+18,,,,,3.39,,,call,american,2023-10-20,100,26.0,,0.516310963640181,0.04540483930268152,-0.017369356872685895,0.053822008417193354,3.2,1,2.84,3,,3.02,[227],323.0,3.39,1.688062372013356e+18,3.0,4.7,,,
0.659704167306062,33,24.525,,,1.685736e+18,,,,,11.08,,,call,american,2023-09-15,100,14.0,,0.9803832620726023,0.006615224993039826,-0.004183550195006704,0.003957403481868821,11.0,106,10.05,76,,10.525,[232],308.0,11.08,1.685721038714e+18,1.0,0.205,,,
0.6604464354192324,250,28.525,,,1.6881552e+18,,,,,4.8,,,call,american,2023-12-15,100,23.75,,0.6280878778950476,0.035352066444270594,-0.01399788029438612,0.06168849641876317,5.05,82,4.5,59,,4.775,[209],307.0,4.8,1.6881539696041733e+18,2.0,4.205,,,
0.6620316838442143,803,25.5,,,1.6881552e+18,,,,,5.65,,,call,american,2023-09-15,100,20.0,,0.7985992781655067,0.038765316504438055,-0.015720378627749932,0.03340512195367676,5.85,490,5.15,50,,5.5,[231],301.0,5.65,1.6881550343852964e+18,5.0,1.18,,,
0.6631599677270692,318,43.025,,,1.6881552e+18,,,,,3.7,,,call,american,2024-07-19,100,40.0,,0.37095078388773073,0.023224782019548224,-0.009181102153450088,0.08214502965309255,3.55,337,2.5,600,,3.025,[209],325.0,3.7,1.6881325405822546e+18,1.0,18.705,,,
0.6643600248286742,306,27.825,,,1.6881552e+18,,,,,3.8,,,call,american,2023-10-20,100,24.0,,0.602469380572577,0.04412849532198414,-0.017322750558361872,0.05123778414593709,4.05,326,3.6,90,,3.825,[209],313.0,3.8,1.6881543416664215e+18,2.0,3.505,,,
0.6645374042801263,131,24.825,,,1.6872912e+18,,,,,7.4,,,call,american,2023-09-15,100,17.0,,0.9154956011668924,0.02127894326477503,-0.009629414410401932,0.015412344287552605,8.25,403,7.4,10,,7.825,[209],307.0,7.4,1.687270551952e+18,6.0,0.505,,,
0.664568792632632,984,27.835,,,1.6881552e+18,,,,,0.78,,,call,american,2023-07-28,100,27.0,,0.3190111300833849,0.08225281968370096,-0.030411011039476958,0.024132054222015083,0.94,318,0.73,102,,0.835,[209],301.0,0.78,1.6881541873692124e+18,1.0,3.515,,,
0.6650575049217672,1,39.85,,,1.6880688e+18,,,,,4.5,,,call,american,2024-10-18,100,35.0,,0.4944172084937053,0.02167649617235125,-0.008849959527345937,0.10752745531438412,5.75,185,3.95,514,,4.85,[209],316.0,4.5,1.6880663227499986e+18,1.0,15.53,,,
0.6653590175746698,1540,30.155,,,1.6879824e+18,,,,,3.05,,,call,american,2023-11-17,100,27.0,,0.4986235582800658,0.04030780741231235,-0.015748717482811214,0.06124613651577875,3.35,134,2.96,58,,3.155,[209],304.0,3.05,1.687978130655e+18,2.0,5.835,,,
0.665450326046149,471,26.225,,,1.6881552e+18,,,,,4.19,,,call,american,2023-09-15,100,22.0,,0.6982749207095003,0.048171714277911185,-0.01908265716653616,0.040489186494292104,4.4,363,4.05,16,,4.225,[232],300.0,4.19,1.688155191892789e+18,2.0,1.905,,,
0.6656149489729453,11,24.075,,,1.6872912e+18,,,,,4.3,,,put,american,2023-07-14,100,27.5,,-0.8243856913622838,0.08867105586653219,-0.028584608714759117,0.012722605692734194,3.75,37,3.1,104,,3.425,[209],302.0,4.3,1.687270483422e+18,5.0,-0.245,,,
0.6661322719178479,333,31.4,,,1.6881552e+18,,,,,3.71,,,call,american,2024-01-19,100,27.5,,0.5221598081515277,0.033286708709412104,-0.013244094978641164,0.07359422583491632,4.1,404,3.7,9,,3.9,[227],308.0,3.71,1.6881541880044221e+18,1.0,7.08,,,
0.6663503149458779,32,38.115,,,1.6881552e+18,,,,,3.2,,,call,american,2024-04-19,100,35.0,,0.40342610984552774,0.026751407176966696,-0.010618838154636623,0.08805335607607134,3.5,406,2.73,407,,3.115,[209],316.0,3.2,1.6881352967554514e+18,2.0,13.795,,,
0.6663653337100164,2,18.855,,,1.6878096e+18,,,,,0.21,,,put,american,2023-07-28,100,19.0,,-0.06856524538648252,0.030344202172057022,-0.010672481667240306,0.009916656175312807,0.23,692,0.06,782,,0.145,[227],312.0,0.21,1.687799678423e+18,1.0,-5.46,,,
0.6666990384971478,1727,28.425,,,1.6881552e+18,,,,,3.4,,,call,american,2023-10-20,100,25.0,,0.5598001685742151,0.04474322330218204,-0.01756814795523407,0.052524247658301854,3.65,388,3.2,79,,3.425,[209],315.0,3.4,1.6881550149145802e+18,1.0,4.105,,,
0.6668200057146924,2377,32.225,,,1.6881552e+18,,,,,3.68,,,call,american,2024-01-19,100,28.75,,0.4845206196121666,0.03361110284780846,-0.013318423818688042,0.0756666604450083,3.7,105,3.25,78,,3.475,[227],323.0,3.68,1.6881517931783657e+18,1.0,7.905,,,
0.6670808918503905,68,35.175,,,1.6880688e+18,,,,,4.9,,,call,american,2024-07-19,100,30.0,,0.5434313970160681,0.02405419687167333,-0.00986670203321723,0.10265874559201334,6.0,560,4.35,471,,5.175,[209],303.0,4.9,1.6880662911852762e+18,2.0,10.855,,,
0.6671175403034938,467,44.725,,,1.6881552e+18,,,,,4.5,,,call,american,2025-01-17,100,40.0,,0.4642243378648425,0.01962059437151606,-0.008080487021744787,0.12463309440447146,5.4,261,4.05,87,,4.725,[209],325.0,4.5,1.6881529521116168e+18,9.0,20.405,,,
0.6675687281341748,106,57.87,,,1.6880688e+18,,,,,3.0,,,call,american,2025-01-17,100,55.0,,0.3170523564679575,0.017534244134288876,-0.007087409968237168,0.11587972087151673,3.2,71,2.54,2,,2.87,[209],316.0,3.0,1.6880617649557345e+18,4.0,33.55,,,
0.6679655326916151,63,40.385,,,1.6881552e+18,,,,,3.42,,,call,american,2024-06-21,100,37.0,,0.407228624496248,0.024277679159657284,-0.009754366195391157,0.09894513725349084,3.8,422,2.97,422,,3.385,[232],304.0,3.42,1.6881343770215432e+18,1.0,16.065,,,
0.6686010184480353,3980,33.16,,,1.6881552e+18,,,,,3.2,,,call,american,2024-01-19,100,30.0,,0.45206958450314266,0.03318891392009379,-0.013164381753603386,0.0679248306987002,3.35,352,2.97,3,,3.16,[209],316.0,3.2,1.6881543631216476e+18,3.0,8.84,,,
0.668751400354755,0,24.3,,,,,,,,,,,put,american,2023-08-04,100,35.0,,-0.9725254682784192,0.02157830550632727,-0.0030621992995259247,0.005774200555058867,11.55,49,9.85,108,,10.7,,,,,,-0.02,,,
0.6690831814910055,36,29.575,,,1.6881552e+18,,,,,7.85,,,call,american,2024-10-18,100,20.0,,0.7657548555763862,0.01659744231004086,-0.007344072513511784,0.08707890907247831,11.3,239,7.85,271,,9.575,[209],316.0,7.85,1.6881520100787151e+18,1.0,5.255,,,
0.6695504554431563,8,39.075,,,1.687896e+18,,,,,3.28,,,call,american,2024-07-19,100,35.0,,0.4569162878569491,0.02377221451221187,-0.009689432381147375,0.09858588501245132,4.5,9,3.65,11,,4.075,[227],323.0,3.28,1.687886477789e+18,1.0,14.755,,,
0.6714087317151229,27,40.7,,,1.6880688e+18,,,,,3.55,,,call,american,2024-07-19,100,37.0,,0.42508451911811673,0.023428642909978422,-0.009556260724106005,0.10196355847904374,4.25,418,3.15,67,,3.7,[227],301.0,3.55,1.6880454170493245e+18,1.0,16.38,,,
0.6718242719434955,43,30.75,,,1.6879824e+18,,,,,7.35,,,call,american,2024-10-18,100,22.0,,0.7256268994854479,0.017933542576443976,-0.007867734541735338,0.09225823829716331,10.5,335,7.0,258,,8.75,[232],312.0,7.35,1.687975872587e+18,3.0,6.43,,,
0.6720169419546074,413,25.875,,,1.6881552e+18,,,,,5.2,,,call,american,2023-09-15,100,21.0,,0.7474497064554579,0.04335755473338593,-0.01773773699873988,0.034427074793700115,5.2,471,4.55,224,,4.875,[232],308.0,5.2,1.688150345812239e+18,11.0,1.555,,,
0.6720232044403422,3574,24.7,,,1.6881552e+18,,,,,4.1,,,call,american,2023-07-21,100,21.0,,0.8498023571863978,0.061820166887863806,-0.02498341288852097,0.013609361647918192,4.0,629,3.4,399,,3.7,[209],325.0,4.1,1.6881469473778424e+18,1.0,0.38,,,
0.6732578216516888,0,18.325,,,,,,,,,,,put,american,2023-08-04,100,18.5,,-0.07150472152074547,0.027570909556048566,-0.009868227191333121,0.010948099699392365,0.29,50,0.06,123,,0.175,,,,,,-6.0,,,
0.6734917509493598,336,34.165,,,1.6875504e+18,,,,,2.85,,,call,american,2024-01-19,100,31.25,,0.42326649263308647,0.03232445977006679,-0.01296018043534863,0.06955969301794161,3.1,1,2.73,11,,2.915,[209],315.0,2.85,1.68753931945e+18,2.0,9.845,,,
0.6738818142595848,243,25.25,,,1.6881552e+18,,,,,6.6,,,call,american,2023-09-15,100,19.0,,0.8401641522908985,0.033020015219546915,-0.01413787399742576,0.02476641715689317,6.6,379,5.9,201,,6.25,[209],325.0,6.6,1.6881352121989916e+18,2.0,0.93,,,
0.6742978756944408,206,23.95,,,1.6881552e+18,,,,,3.79,,,put,american,2023-07-21,100,28.0,,-0.7940410167827937,0.0775853063744426,-0.02535616101014508,0.01606144417976715,4.35,491,3.75,541,,4.05,[233],308.0,3.79,1.6881491893634568e+18,1.0,-0.37,,,
0.6746188939974124,175,38.85,,,1.6881552e+18,,,,,3.8,,,call,american,2024-06-21,100,35.0,,0.4450322743521232,0.02441152820719117,-0.010045953812107258,0.09540962559519554,4.1,11,3.6,2,,3.85,[209],316.0,3.8,1.6881429374760422e+18,1.0,14.53,,,
0.6749053678330976,0,25.025,,,1.6881552e+18,,,,,4.2,,,call,american,2023-08-04,100,21.0,,0.8021925432973049,0.0569440367365684,-0.02317918533960558,0.02320460967040283,4.55,145,3.5,140,,4.025,[232],304.0,3.94,1.6881363085675343e+18,7.0,0.705,,,
0.6755166718374298,2596,27.625,,,1.6881552e+18,,,,,0.6,,,call,american,2023-07-21,100,27.0,,0.28276277115719595,0.08973401480580097,-0.034059048678982504,0.02075368952247988,0.64,48,0.61,2,,0.625,[232],308.0,0.6,1.6881550343453916e+18,2.0,3.305,,,
0.6762456773139074,0,25.19,,,,,,,,,,,call,american,2023-08-04,100,21.5,,0.765893237066174,0.06185428071333673,-0.025007735086909,0.0235384789666033,5.45,131,1.93,128,,3.69,,,,,,0.87,,,
0.6780337355319062,641,30.875,,,1.6881552e+18,,,,,3.0,,,call,american,2023-11-17,100,28.0,,0.46524726866440047,0.03977431051931543,-0.016035368964225305,0.06256723755874243,3.05,163,2.7,55,,2.875,[209],313.0,3.0,1.688151867536312e+18,2.0,6.555,,,
0.6781547713151772,689,35.17,,,1.6881552e+18,,,,,3.0,,,call,american,2024-01-19,100,32.5,,0.3948850520971312,0.03149870733188662,-0.012755912472754453,0.07118352700785704,2.85,342,2.49,43,,2.67,[209],301.0,3.0,1.688135905382552e+18,2.0,10.85,,,
0.6798655265714875,4773,24.55,,,1.6881552e+18,,,,,4.58,,,call,american,2023-07-21,100,20.0,,0.9094071643407712,0.04274765942553763,-0.018452058409284138,0.008809786812990755,4.75,389,4.35,17,,4.55,[232],323.0,4.58,1.6881546919538944e+18,8.0,0.23,,,
0.6801680704889408,1098,32.78,,,1.6881552e+18,,,,,2.76,,,call,american,2023-12-15,100,30.0,,0.42970123928923487,0.03546206729596874,-0.014410037132013364,0.06214207577723345,2.96,60,2.6,53,,2.78,[227],323.0,2.76,1.688155192532374e+18,1.0,8.46,,,
0.680507558941748,9,39.825,,,1.6879824e+18,,,,,2.75,,,call,american,2024-04-19,100,37.0,,0.372275349052375,0.025783906244633163,-0.010607491991367856,0.0908245345854375,3.2,362,2.45,383,,2.825,[209],322.0,2.75,1.687981932881e+18,1.0,15.505,,,
0.6809279680981918,6,23.775,,,1.6868592e+18,,,,,4.87,,,put,american,2023-07-28,100,28.0,,-0.7511394725370202,0.07413438886267552,-0.02474951743345541,0.0187234015937555,4.55,11,3.9,200,,4.225,[232],308.0,4.87,1.686857022552e+18,5.0,-0.545,,,
