,rank,watchlist,date_updated
774,6,413737,2023-01-27 00:00
775,4,413746,2023-01-27 01:00
776,5,413750,2023-01-27 02:00
777,6,413756,2023-01-27 03:00
778,5,413762,2023-01-27 04:00
779,4,413768,2023-01-27 05:00
780,6,413768,2023-01-27 06:00
781,19,413775,2023-01-27 07:00
782,8,413798,2023-01-27 15:00
783,2,413804,2023-01-27 16:00
784,5,413810,2023-01-27 17:00
785,29,413820,2023-01-27 18:00
786,17,413820,2023-01-27 19:00
787,27,413832,2023-01-27 20:00
788,19,413836,2023-01-27 21:00
789,25,413836,2023-01-27 22:00
790,30,414028,2023-01-30 09:00
791,9,414099,2023-01-30 21:00
792,19,414145,2023-01-31 08:00
793,25,414225,2023-02-01 00:00
794,25,414230,2023-02-01 01:00
795,28,414266,2023-02-01 08:00
796,28,414278,2023-02-01 13:00
797,11,414328,2023-02-01 20:00
798,11,414330,2023-02-01 21:00
799,13,414341,2023-02-01 22:00
800,12,414352,2023-02-01 23:00
801,16,414364,2023-02-02 00:00
802,14,414410,2023-02-02 18:00
803,25,414513,2023-02-03 09:00
804,30,414518,2023-02-03 10:00
805,17,414531,2023-02-03 14:00
806,19,414812,2023-02-07 17:00
807,3,414826,2023-02-07 18:00
808,12,414837,2023-02-07 19:00
809,30,414881,2023-02-08 02:00
810,14,414885,2023-02-08 03:00
811,26,414891,2023-02-08 04:00
812,26,414891,2023-02-08 05:00
813,17,414900,2023-02-08 06:00
814,28,414924,2023-02-08 10:00
815,8,414929,2023-02-08 11:00
816,8,414935,2023-02-08 12:00
817,2,414946,2023-02-08 13:00
818,4,414961,2023-02-08 14:00
819,10,414972,2023-02-08 15:00
820,15,414993,2023-02-08 16:00
821,5,415003,2023-02-08 17:00
822,7,415005,2023-02-08 18:00
823,10,415028,2023-02-08 21:00
824,10,415073,2023-02-09 10:00
825,10,415079,2023-02-09 11:00
826,9,415083,2023-02-09 12:00
827,26,415125,2023-02-09 16:00
828,1,415137,2023-02-09 17:00
829,6,415148,2023-02-09 18:00
830,18,415163,2023-02-09 19:00
831,9,415172,2023-02-09 20:00
832,7,415172,2023-02-09 21:00
833,17,415187,2023-02-09 22:00
834,18,415200,2023-02-09 23:00
835,19,415236,2023-02-10 04:00
836,6,415246,2023-02-10 08:00
837,5,415249,2023-02-10 09:00
838,14,415241,2023-02-10 10:00
839,10,415242,2023-02-10 11:00
840,22,415247,2023-02-10 12:00
841,20,415257,2023-02-10 14:00
842,13,415283,2023-02-10 17:00
843,3,415295,2023-02-10 18:00
844,10,415574,2023-02-14 14:00
845,4,415590,2023-02-14 15:00
846,4,415600,2023-02-14 16:00
847,18,415608,2023-02-14 17:00
848,18,415608,2023-02-14 18:00
849,4,415614,2023-02-14 19:00
850,4,415626,2023-02-14 20:00
851,6,415633,2023-02-14 21:00
852,6,415642,2023-02-14 22:00
853,6,415646,2023-02-14 23:00
854,8,415657,2023-02-15 00:00
855,9,415664,2023-02-15 01:00
856,8,415666,2023-02-15 02:00
857,7,415692,2023-02-15 03:00
858,5,415702,2023-02-15 04:00
859,2,415713,2023-02-15 05:00
860,2,415720,2023-02-15 06:00
861,3,415727,2023-02-15 07:00
862,2,415729,2023-02-15 08:00
863,2,415720,2023-02-15 09:00
864,2,415720,2023-02-15 10:00
865,26,415723,2023-02-15 11:00
866,25,415837,2023-02-16 14:00
867,18,415848,2023-02-16 15:00
868,27,415908,2023-02-17 11:00
869,17,416213,2023-02-22 07:00
870,17,416216,2023-02-22 08:00
871,2,416322,2023-02-22 21:00
872,1,416389,2023-02-22 22:00
873,1,416504,2023-02-22 23:00
874,1,416566,2023-02-23 00:00
875,1,416584,2023-02-23 01:00
876,1,416602,2023-02-23 02:00
877,1,416626,2023-02-23 03:00
878,1,416641,2023-02-23 04:00
879,1,416653,2023-02-23 05:00
880,1,416664,2023-02-23 06:00
881,1,416668,2023-02-23 07:00
882,1,416673,2023-02-23 08:00
883,1,416682,2023-02-23 09:00
884,1,416684,2023-02-23 10:00
885,1,416684,2023-02-23 11:00
886,1,416690,2023-02-23 12:00
887,1,416715,2023-02-23 13:00
888,1,416745,2023-02-23 14:00
889,1,416783,2023-02-23 15:00
890,1,416849,2023-02-23 16:00
891,2,416891,2023-02-23 17:00
892,1,416936,2023-02-23 18:00
893,1,416955,2023-02-23 19:00
894,1,416980,2023-02-23 20:00
895,7,417003,2023-02-23 21:00
896,14,417022,2023-02-23 22:00
897,16,417157,2023-02-24 05:00
898,12,417162,2023-02-24 06:00
899,9,417169,2023-02-24 07:00
900,8,417180,2023-02-24 08:00
901,2,417183,2023-02-24 09:00
902,6,417188,2023-02-24 10:00
903,7,417197,2023-02-24 11:00
904,11,417197,2023-02-24 12:00
905,13,417256,2023-02-24 15:00
906,4,417616,2023-02-28 19:00
907,14,417628,2023-02-28 20:00
908,8,417631,2023-02-28 21:00
909,8,417733,2023-03-01 02:00
910,8,417745,2023-03-01 03:00
911,9,417750,2023-03-01 04:00
912,10,417754,2023-03-01 05:00
913,7,417759,2023-03-01 06:00
914,7,417771,2023-03-01 07:00
915,7,417775,2023-03-01 08:00
916,7,417775,2023-03-01 09:00
917,8,417775,2023-03-01 10:00
918,8,417777,2023-03-01 11:00
919,21,417776,2023-03-01 12:00
920,17,417788,2023-03-01 13:00
921,15,418205,2023-03-07 17:00
922,13,418213,2023-03-07 18:00
923,8,418212,2023-03-07 19:00
924,6,418221,2023-03-07 20:00
925,9,418306,2023-03-08 16:00
926,10,418334,2023-03-08 18:00
927,2,418345,2023-03-08 19:00
928,4,418357,2023-03-08 20:00
929,2,418368,2023-03-08 21:00
930,21,418380,2023-03-08 22:00
931,24,418503,2023-03-09 18:00
932,15,418503,2023-03-09 19:00
933,28,418530,2023-03-09 21:00
934,26,418975,2023-03-16 16:00
935,5,418972,2023-03-16 17:00
936,30,418996,2023-03-16 20:00
937,19,419050,2023-03-17 10:00
938,7,419053,2023-03-17 11:00
939,4,419063,2023-03-17 12:00
940,3,419071,2023-03-17 13:00
941,2,419101,2023-03-17 14:00
942,7,419126,2023-03-17 15:00
943,4,419511,2023-03-21 16:00
944,10,419520,2023-03-21 17:00
945,14,419531,2023-03-21 18:00
946,15,419540,2023-03-21 19:00
947,16,419549,2023-03-21 20:00
948,12,419604,2023-03-22 12:00
949,6,419633,2023-03-22 14:00
950,3,419658,2023-03-22 15:00
951,2,419689,2023-03-22 16:00
952,3,419733,2023-03-22 17:00
953,7,419748,2023-03-22 18:00
954,6,419766,2023-03-22 19:00
955,5,419778,2023-03-22 20:00
956,6,419791,2023-03-22 21:00
957,14,419808,2023-03-22 22:00
958,18,419857,2023-03-23 06:00
959,14,419875,2023-03-23 09:00
960,3,419875,2023-03-23 10:00
961,2,419880,2023-03-23 11:00
962,4,419894,2023-03-23 12:00
963,6,419907,2023-03-23 13:00
964,8,419944,2023-03-23 14:00
965,16,419944,2023-03-23 15:00
966,3,419977,2023-03-23 18:00
967,2,419984,2023-03-23 19:00
968,9,420000,2023-03-23 20:00
969,5,420019,2023-03-23 21:00
970,21,420031,2023-03-23 22:00
971,14,420097,2023-03-24 11:00
972,6,420112,2023-03-24 12:00
973,6,420126,2023-03-24 13:00
974,14,420146,2023-03-24 14:00
975,21,420608,2023-03-31 17:00
976,27,420980,2023-04-05 10:00
977,17,420977,2023-04-05 11:00
978,9,420986,2023-04-05 12:00
979,8,420986,2023-04-05 13:00
980,26,421331,2023-04-11 06:00
981,9,421330,2023-04-11 08:00
982,13,421572,2023-04-14 18:00
983,7,421759,2023-04-18 10:00
984,10,421764,2023-04-18 11:00
985,11,421764,2023-04-18 12:00
986,2,421781,2023-04-18 14:00
987,18,421868,2023-04-19 08:00
988,22,422186,2023-04-26 00:00
989,16,422184,2023-04-26 01:00
990,8,422181,2023-04-26 02:00
991,12,422181,2023-04-26 03:00
992,3,422432,2023-05-01 15:00
993,6,422442,2023-05-01 16:00
994,8,422452,2023-05-01 17:00
995,1,422472,2023-05-01 18:00
996,2,422493,2023-05-01 19:00
997,10,422511,2023-05-01 20:00
998,4,422517,2023-05-01 21:00
999,5,422518,2023-05-01 22:00
1000,16,422529,2023-05-01 23:00
1001,26,422519,2023-05-02 01:00
1002,27,422539,2023-05-02 05:00
1003,25,422545,2023-05-02 07:00
1004,11,422549,2023-05-02 08:00
1005,19,422553,2023-05-02 09:00
1006,9,422599,2023-05-03 00:00
1007,12,422606,2023-05-03 01:00
1008,7,422714,2023-05-04 18:00
1009,17,422892,2023-05-08 20:00
1010,5,423248,2023-05-16 16:00
1011,1,423265,2023-05-16 17:00
1012,2,423275,2023-05-16 18:00
1013,1,423452,2023-05-18 04:00
1014,1,423452,2023-05-18 05:00
1015,1,423458,2023-05-18 06:00
1016,1,423470,2023-05-18 07:00
1017,1,423470,2023-05-18 08:00
1018,1,423473,2023-05-18 09:00
1019,1,423475,2023-05-18 10:00
1020,1,423482,2023-05-18 11:00
1021,2,423490,2023-05-18 12:00
1022,2,423490,2023-05-18 13:00
1023,2,423515,2023-05-18 14:00
1024,2,423523,2023-05-18 15:00
1025,1,423554,2023-05-18 16:00
1026,1,423585,2023-05-18 17:00
1027,6,423599,2023-05-18 18:00
1028,5,423619,2023-05-18 19:00
1029,2,423638,2023-05-18 20:00
1030,4,423648,2023-05-18 21:00
1031,3,423648,2023-05-18 22:00
1032,1,423655,2023-05-18 23:00
1033,1,423655,2023-05-19 00:00
1034,1,423675,2023-05-19 01:00
1035,1,423684,2023-05-19 02:00
1036,1,423684,2023-05-19 03:00
1037,3,423708,2023-05-19 04:00
1038,4,423708,2023-05-19 05:00
1039,3,423714,2023-05-19 06:00
1040,2,423733,2023-05-19 07:00
1041,2,423743,2023-05-19 08:00
1042,2,423750,2023-05-19 09:00
1043,4,423750,2023-05-19 10:00
1044,9,423766,2023-05-19 11:00
1045,4,423782,2023-05-19 12:00
1046,3,423782,2023-05-19 13:00
1047,6,423803,2023-05-19 14:00
1048,22,423815,2023-05-19 15:00
1049,23,423825,2023-05-19 17:00
1050,29,424007,2023-05-22 08:00
1051,23,424312,2023-05-24 08:00
1052,7,424327,2023-05-24 13:00
1053,7,424337,2023-05-24 14:00
1054,18,424457,2023-05-24 19:00
1055,1,424489,2023-05-24 20:00
1056,1,424720,2023-05-24 21:00
1057,1,424907,2023-05-24 22:00
1058,1,425067,2023-05-24 23:00
1059,1,425159,2023-05-25 00:00
1060,1,425243,2023-05-25 01:00
1061,1,425301,2023-05-25 02:00
1062,1,425267,2023-05-25 04:00
1063,1,425374,2023-05-25 06:00
1064,1,425405,2023-05-25 07:00
1065,1,425405,2023-05-25 07:00
1066,1,425405,2023-05-25 08:00
1067,1,425485,2023-05-25 10:00
1068,1,425619,2023-05-25 13:00
1069,1,425771,2023-05-25 14:00
1070,1,426085,2023-05-25 15:00
1071,1,426161,2023-05-25 16:00
1072,1,426225,2023-05-25 17:00
1073,1,426277,2023-05-25 18:00
1074,1,426324,2023-05-25 19:00
1075,1,426379,2023-05-25 20:00
1076,20,426780,2023-05-26 06:00
1077,15,426820,2023-05-26 08:00
1078,13,426851,2023-05-26 10:00
1079,23,427170,2023-05-26 17:00
1080,18,427284,2023-05-26 20:00
1081,9,427966,2023-05-30 10:00
1082,14,427999,2023-05-30 11:00
1083,30,428072,2023-05-30 13:00
1084,12,428150,2023-05-30 14:00
1085,7,428263,2023-05-30 15:00
1086,7,428335,2023-05-30 16:00
1087,4,428414,2023-05-30 17:00
1088,8,428459,2023-05-30 18:00
1089,11,428497,2023-05-30 19:00
1090,23,428523,2023-05-30 20:00
1091,25,428891,2023-05-31 15:00
1092,21,428971,2023-05-31 16:00
1093,18,428971,2023-05-31 17:00
1094,12,429002,2023-05-31 18:00
1095,16,429366,2023-06-01 19:00
1096,21,429366,2023-06-01 20:00
1097,1,431023,2023-06-14 20:00
1098,18,431048,2023-06-14 21:00
