,Close,High,Open,Low,Volume,Timestamp,RSI
93,4.39,4.45,4.37,4.37,20399.0,1689152400000.0,
94,4.42,4.42,4.41,4.41,773.0,1689156000000.0,
95,4.4,4.44,4.4,4.39,61081.0,1689159600000.0,
96,4.4391,4.47,4.3903,4.39,418687.0,1689163200000.0,
97,4.415,4.46,4.43,4.37,2363839.0,1689166800000.0,
98,4.37,4.47,4.411,4.37,2806210.0,1689170400000.0,
99,4.365,4.41,4.37,4.35,2208364.0,1689174000000.0,
100,4.37,4.39,4.365,4.36,2627908.0,1689177600000.0,
101,4.435,4.44,4.3773,4.37,1615660.0,1689181200000.0,
102,4.425,4.44,4.44,4.39,1816408.0,1689184800000.0,
103,4.4,4.43,4.42,4.38,4343775.0,1689188400000.0,
104,4.41,4.43,4.39,4.39,213990.0,1689192000000.0,
105,4.42,4.43,4.41,4.4,60241.0,1689195600000.0,
106,4.42,4.43,4.42,4.41,35116.0,1689199200000.0,
107,4.43,4.44,4.42,4.42,58337.0,1689202800000.0,
108,4.43,4.45,4.3,4.3,11032.0,1689235200000.0,
109,4.45,4.45,4.43,4.41,5034.0,1689238800000.0,
110,4.43,4.45,4.45,4.42,7810.0,1689242400000.0,
111,4.43,4.46,4.43,4.42,26399.0,1689246000000.0,
112,4.44,4.46,4.43,4.41,200962.0,1689249600000.0,
113,4.425,4.45,4.4399,4.4,1848492.0,1689253200000.0,
114,4.445,4.45,4.425,4.4,3067242.0,1689256800000.0,
115,4.49,4.52,4.445,4.43,3575223.0,1689260400000.0,
116,4.495,4.5,4.49,4.46,1713403.0,1689264000000.0,
117,4.43,4.505,4.495,4.41,3108256.0,1689267600000.0,
118,4.42,4.45,4.435,4.41,1148080.0,1689271200000.0,
119,4.44,4.49,4.418,4.395,6268866.0,1689274800000.0,
120,4.45,4.48,4.48,4.43,85010.0,1689278400000.0,
121,4.45,4.46,4.46,4.45,18394.0,1689282000000.0,
122,4.46,4.47,4.4592,4.45,22404.0,1689285600000.0,
123,4.4706,4.49,4.4594,4.44,50066.0,1689289200000.0,
124,4.49,4.51,4.51,4.41,6239.0,1689321600000.0,
125,4.48,4.49,4.49,4.47,2662.0,1689325200000.0,
126,4.48,4.48,4.48,4.47,2161.0,1689328800000.0,
127,4.49,4.49,4.48,4.48,6945.0,1689332400000.0,
128,4.49,4.5,4.4893,4.42,160909.0,1689336000000.0,
129,4.4615,4.59,4.49,4.46,3565757.0,1689339600000.0,
130,4.345,4.4699,4.469,4.32,3230835.0,1689343200000.0,
131,4.36,4.3699,4.35,4.3,2432664.0,1689346800000.0,
132,4.3325,4.365,4.36,4.32,1319064.0,1689350400000.0,
133,4.345,4.3527,4.3385,4.32,1030328.0,1689354000000.0,
134,4.345,4.35,4.345,4.31,1183464.0,1689357600000.0,
135,4.33,4.37,4.35,4.33,3993009.0,1689361200000.0,
136,4.34,4.35,4.35,4.32,50741.0,1689364800000.0,
137,4.3491,4.36,4.34,4.34,24160.0,1689368400000.0,
138,4.36,4.37,4.34,4.33,56759.0,1689372000000.0,
139,4.35,4.4,4.37,4.34,71151.0,1689375600000.0,
140,4.35,4.38,4.37,4.35,7154.0,1689580800000.0,
141,4.41,4.43,4.4,4.36,5893.0,1689584400000.0,
142,4.4,4.4,4.38,4.38,2372.0,1689588000000.0,
143,4.34,4.38,4.38,4.34,25885.0,1689591600000.0,
144,4.34,4.42,4.38,4.33,83725.0,1689595200000.0,
145,4.32,4.355,4.35,4.27,2321776.0,1689598800000.0,
146,4.3679,4.39,4.325,4.31,1747527.0,1689602400000.0,
147,4.32,4.38,4.36,4.29,1850048.0,1689606000000.0,
148,4.34,4.35,4.315,4.31,693960.0,1689609600000.0,
149,4.3588,4.37,4.3498,4.34,853987.0,1689613200000.0,
150,4.355,4.37,4.355,4.34,1135778.0,1689616800000.0,
151,4.38,4.39,4.355,4.3343,3083231.0,1689620400000.0,
152,4.35,4.38,4.38,4.34,115093.0,1689624000000.0,
153,4.3491,4.36,4.34,4.34,34217.0,1689627600000.0,
154,4.3595,4.36,4.35,4.35,25428.0,1689631200000.0,
155,4.33,4.36,4.35,4.32,48024.0,1689634800000.0,
156,4.36,4.38,4.37,4.34,4804.0,1689667200000.0,
157,4.37,4.38,4.36,4.36,3069.0,1689670800000.0,
158,4.37,4.38,4.37,4.37,6264.0,1689674400000.0,
159,4.36,4.38,4.36,4.36,4852.0,1689678000000.0,
160,4.36,4.38,4.3609,4.2,98797.0,1689681600000.0,
161,4.53,4.53,4.3503,4.35,2428156.0,1689685200000.0,
162,4.425,4.54,4.5215,4.4125,4131158.0,1689688800000.0,
163,4.3771,4.435,4.43,4.355,1884880.0,1689692400000.0,
164,4.365,4.38,4.3765,4.36,1038828.0,1689696000000.0,
165,4.305,4.38,4.365,4.29,2326322.0,1689699600000.0,
166,4.31,4.38,4.305,4.27,1997313.0,1689703200000.0,
167,4.3238,4.33,4.31,4.28,4213200.0,1689706800000.0,
168,4.32,4.33,4.33,4.3,117553.0,1689710400000.0,
169,4.32,4.33,4.3202,4.29,43339.0,1689714000000.0,
170,4.31,4.32,4.3193,4.31,95535.0,1689717600000.0,
171,4.33,4.34,4.32,4.31,51236.0,1689721200000.0,
172,4.36,4.36,4.31,4.3,1862.0,1689753600000.0,
173,4.35,4.38,4.37,4.33,5292.0,1689757200000.0,
174,4.39,4.39,4.35,4.35,7132.0,1689760800000.0,
175,4.35,4.38,4.36,4.35,12573.0,1689764400000.0,
176,4.36,4.39,4.38,4.29,158331.0,1689768000000.0,
177,4.345,4.4,4.35,4.3201,1603202.0,1689771600000.0,
178,4.3,4.36,4.3423,4.3,2594874.0,1689775200000.0,
179,4.325,4.34,4.3,4.3,2004508.0,1689778800000.0,
180,4.305,4.33,4.325,4.28,3291967.0,1689782400000.0,
181,4.325,4.33,4.3,4.29,4797621.0,1689786000000.0,
182,4.3299,4.33,4.325,4.3,1188931.0,1689789600000.0,
183,4.36,4.38,4.3258,4.32,3943798.0,1689793200000.0,
184,4.31,4.37,4.35,4.3,150576.0,1689796800000.0,
185,4.31,4.32,4.32,4.305,81609.0,1689800400000.0,
186,4.3099,4.32,4.31,4.3,108823.0,1689804000000.0,
187,4.32,4.32,4.3095,4.3,73562.0,1689807600000.0,
188,4.32,4.36,4.31,4.31,5578.0,1689840000000.0,
189,4.33,4.33,4.32,4.31,3057.0,1689843600000.0,
190,4.33,4.35,4.35,4.33,4618.0,1689847200000.0,
191,4.34,4.36,4.33,4.33,33325.0,1689850800000.0,
192,4.33,4.37,4.3487,4.3,106453.0,1689854400000.0,
193,4.255,4.37,4.32,4.23,2935828.0,1689858000000.0,
194,4.2465,4.281,4.25,4.23,2015091.0,1689861600000.0,
195,4.265,4.3,4.245,4.23,1274278.0,1689865200000.0,
196,4.285,4.3,4.265,4.25,4245668.0,1689868800000.0,
